  0.860510E+00 -0.436804E-02 -0.193388E-02  0.228197E-04
  0.888268E+00 -0.406169E-02 -0.162261E-02  0.191302E-04
  0.916027E+00 -0.385794E-02 -0.134895E-02  0.167034E-04
  0.943785E+00 -0.373901E-02 -0.109638E-02  0.151822E-04
  0.971543E+00 -0.369647E-02 -0.851316E-03  0.143886E-04
  0.999302E+00 -0.372941E-02 -0.600556E-03  0.142692E-04
  0.102706E+01 -0.384440E-02 -0.328602E-03  0.148874E-04
  0.105482E+01 -0.405737E-02 -0.138857E-04  0.164624E-04
  0.108258E+01 -0.439812E-02  0.378388E-03  0.194866E-04
  0.111034E+01 -0.491959E-02  0.912232E-03  0.250345E-04
  0.113809E+01 -0.571491E-02  0.172198E-02  0.356254E-04
  0.116585E+01 -0.693924E-02  0.313211E-02  0.579631E-04
  0.119361E+01 -0.875370E-02  0.604303E-02  0.113146E-03
  0.122137E+01 -0.104198E-01  0.131551E-01  0.281630E-03
  0.124913E+01 -0.224513E-02  0.305251E-01  0.936823E-03
  0.127689E+01  0.370376E-01  0.671506E-02  0.141688E-02
  0.130464E+01  0.115045E-01 -0.669369E-02  0.177159E-03
  0.133240E+01  0.653681E-02 -0.395247E-02  0.583518E-04
  0.136016E+01  0.485333E-02 -0.301511E-02  0.326456E-04
  0.138792E+01  0.388937E-02 -0.256541E-02  0.217085E-04
  0.141568E+01  0.325156E-02 -0.228103E-02  0.157757E-04
  0.144344E+01  0.280020E-02 -0.207673E-02  0.121539E-04
  0.147119E+01  0.246591E-02 -0.192000E-02  0.976713E-05
  0.149895E+01  0.220973E-02 -0.179499E-02  0.810492E-05
  0.152671E+01  0.200806E-02 -0.169279E-02  0.689785E-05
  0.155447E+01  0.184577E-02 -0.160798E-02  0.599249E-05
  0.158223E+01  0.171274E-02 -0.153711E-02  0.529617E-05
  0.160999E+01  0.160188E-02 -0.147796E-02  0.475040E-05
  0.163774E+01  0.150809E-02 -0.142919E-02  0.431694E-05
  0.166550E+01  0.142751E-02 -0.139012E-02  0.397023E-05
  0.169326E+01  0.135711E-02 -0.136064E-02  0.369310E-05
  0.172102E+01  0.129440E-02 -0.134118E-02  0.347425E-05
  0.174878E+01  0.123742E-02 -0.133268E-02  0.330724E-05
  0.177654E+01  0.118565E-02 -0.133645E-02  0.319188E-05
  0.180429E+01  0.114478E-02 -0.135508E-02  0.314676E-05
  0.183205E+01  0.114669E-02 -0.140408E-02  0.328635E-05
  0.185981E+01  0.131644E-02 -0.161723E-02  0.434845E-05
  0.188757E+01  0.182433E-02 -0.332728E-02  0.143990E-04
  0.191533E+01 -0.132681E-02  0.715284E-02  0.529236E-04
  0.194309E+01  0.605035E-03  0.828559E-03  0.105258E-05
  0.197085E+01  0.818016E-03  0.161058E-03  0.695090E-06
  0.199860E+01  0.880540E-03 -0.797547E-04  0.781712E-06
  0.202636E+01  0.902982E-03 -0.197085E-03  0.854219E-06
  0.205412E+01  0.910117E-03 -0.260963E-03  0.896414E-06
  0.208188E+01  0.910417E-03 -0.296859E-03  0.916985E-06
  0.210964E+01  0.907442E-03 -0.316240E-03  0.923459E-06
  0.213740E+01  0.902906E-03 -0.324991E-03  0.920859E-06
  0.216515E+01  0.897721E-03 -0.326389E-03  0.912434E-06
  0.219291E+01  0.892416E-03 -0.322333E-03  0.900304E-06
  0.222067E+01  0.887330E-03 -0.313912E-03  0.885895E-06
  0.224843E+01  0.882726E-03 -0.301674E-03  0.870212E-06
  0.227619E+01  0.878861E-03 -0.285737E-03  0.854041E-06
  0.230395E+01  0.876065E-03 -0.265793E-03  0.838136E-06
  0.233170E+01  0.874862E-03 -0.241004E-03  0.823466E-06
  0.235946E+01  0.876205E-03 -0.209714E-03  0.811715E-06
  0.238722E+01  0.882073E-03 -0.168834E-03  0.806557E-06
  0.241498E+01  0.897145E-03 -0.112505E-03  0.817527E-06
  0.244274E+01  0.934320E-03 -0.295219E-04  0.873825E-06
  0.247050E+01  0.103491E-02  0.982419E-04  0.108069E-05
  0.249825E+01  0.134295E-02  0.260542E-03  0.187139E-05
  0.252601E+01  0.221157E-02 -0.385986E-04  0.489253E-05
  0.255377E+01  0.118533E-02 -0.151276E-02  0.369345E-05
  0.258153E+01  0.771007E-03 -0.751720E-03  0.115953E-05
  0.260929E+01  0.795930E-03 -0.568550E-03  0.956753E-06
  0.263705E+01  0.800467E-03 -0.489690E-03  0.880543E-06
  0.266480E+01  0.799425E-03 -0.439265E-03  0.832034E-06
  0.269256E+01  0.797302E-03 -0.402080E-03  0.797359E-06
  0.272032E+01  0.794993E-03 -0.372512E-03  0.770780E-06
  0.274808E+01  0.792699E-03 -0.347801E-03  0.749337E-06
  0.277584E+01  0.790466E-03 -0.326406E-03  0.731378E-06
  0.280360E+01  0.788300E-03 -0.307402E-03  0.715913E-06
  0.283136E+01  0.786188E-03 -0.290205E-03  0.702310E-06
  0.285911E+01  0.784106E-03 -0.274437E-03  0.690137E-06
  0.288687E+01  0.782020E-03 -0.259853E-03  0.679079E-06
  0.291463E+01  0.779878E-03 -0.246311E-03  0.668878E-06
  0.294239E+01  0.777593E-03 -0.233751E-03  0.659291E-06
  0.297015E+01  0.775015E-03 -0.222207E-03  0.650025E-06
  0.299791E+01  0.771850E-03 -0.211829E-03  0.640625E-06
  0.302566E+01  0.767476E-03 -0.202923E-03  0.630198E-06
  0.305342E+01  0.760449E-03 -0.195928E-03  0.616671E-06
  0.308118E+01  0.747221E-03 -0.190870E-03  0.594771E-06
  0.310894E+01  0.719427E-03 -0.183719E-03  0.551328E-06
  0.313670E+01  0.666733E-03 -0.147128E-03  0.466180E-06
  0.316446E+01  0.628709E-03 -0.839694E-04  0.402326E-06
  0.319221E+01  0.942048E-03 -0.194607E-04  0.887833E-06
  0.321997E+01  0.840520E-03 -0.780456E-04  0.712566E-06
  0.324773E+01  0.810140E-03 -0.831484E-04  0.663240E-06
  0.327549E+01  0.796520E-03 -0.758430E-04  0.640196E-06
  0.330325E+01  0.789674E-03 -0.660868E-04  0.627952E-06
  0.333101E+01  0.785858E-03 -0.558748E-04  0.620694E-06
  0.335876E+01  0.783553E-03 -0.456322E-04  0.616037E-06
  0.338652E+01  0.782090E-03 -0.354345E-04  0.612920E-06
  0.341428E+01  0.781155E-03 -0.252808E-04  0.610843E-06
  0.344204E+01  0.780594E-03 -0.151573E-04  0.609557E-06
  0.346980E+01  0.780329E-03 -0.505062E-05  0.608939E-06
